Unnamed: 0,message,label
1151,"Whenever I see old people at the  I always get so . Like, apparently I have to do this forever.  ",0
2181,It's a  when your neighbor loses his job; it's a  when you lose yours.,0
1012,"Lawdy how come only people that wanna help a  person are the 1st ones to say shit like: ""Smile! You're prettier when you smile!""",0
1331,"5,877 #impressions over the last 24 hours. I've had an insightful #pleasure enlightening you all today, I hope I have been of #service. #USA",0
452,@TimHortons Please please PLEASE make your jalapeño jack sandwich a regular! I LOOOVE it!!!,0
510,I feel like he lost interest in me he doesn't text me back…crying sucks…when he saw your story on snapchat…,1
1810,"All I want to do is sleep. My dreams are bizarre, but still an escape from my problems. Is this #anxiety, #depression, or both? #tiredoflife",1
1862,I literally can't even with the news about Carrie Fisher!,0
1684,only exists in a brain that ACCEPTS IT????  pic.twitter.com/bfLLvZRwmn,0
2583,Not in the spirit of  . In fact,0
1318,@DobreLucas You always make me smile 😌,0
3038,3 hours of sleep in the 3 days? I'm dieing,1
1248,"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",0
436,I'm cramping so fucking bad but bb boy isn't here to rub my tummy. ???¢,1
667,No job. No car. No money. No worth. .... ..... ....... That’s kinda where I am @ right now.,1
1028,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,0
1168,"RT keithllbllm Happy New Year- try to have more Worth Living moments of hope, health &  happiness.  … pic.twitter.com/rez61PZZVj",0
401,At last something honest and noble   utterly despairing but somehow full of hope,0
1321,You must get up from right where you are. Do that and your battles are 70% over. let's talk,0
2800,Sleeping with my dog for the last time b4 the trip,0
2710,When you're up $80-$90 and lose it all because you just can't stop<<<<<<<<,1
2190,Sometimes it's songs in the dark in the smallest world possible that make all the difference.,0
2760,"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. ",1
2422,"""@bandobssessedm: I deserve every single one of them.    pic.twitter.com/KQKxsY3KZX""",0
3093,"Dissociation is quite something. Weird to be disconnected from internal feeling, the senses and the environment. Bless serotonin ",0
1901,Mockingbird started playing a random shake it off playlist. #TweetBot,0
55,Michael has been in bed all day barely functional from car +bad cold I have one  Katman :-(,0
2677,120   ???????????????????  ??????????????????????????????????????ww  ????????????????????????????????????????????????????????????????????????????????    ?????????.......  ?????????LINE????????????LINE????????????   ??????????????????????????????????????????????????????????   ??????????  ?????.......????  pic.twitter.com/rLDG4ogYnz,0
2777,Maybe this IT chaebol is future Wang So.,0
208,118   ????????????????????????????????????????????????????????????????????????????????????   ???????????  ?????????????????????????????w  ??????????????????????????????????????????????????????????  ??????????????????????????????????????????????????  ???????????????????????????????????.......  pic.twitter.com/ZeQ2QHgY0U,0
1637,Just wish people understood mental illness,0
1666,@SandraOldfield I LOVE the comics! #hilarious,0
92,I am not even a nobody to anyone,1
284,Nooooo  will crack the 10 point mark in the 4th quarter,0
1070,"I can't get through this without pain and suffering. And I'll just keep on talking, trying to make my way through every day. I love you Debbie. ",1
541,Exercise is a powerful tool for dealing with,0
2275,"My head is anointed, my cup runneth over Don't pour from an empty cup #delight #love #joy",0
142,Getting on the jd and coke,0
2803,The only thing a selfie sunday reminds me of is that tomorrow is monday,0
2721,"After reading about  in academia, I feel like secretly hanging up some posters about the topic around my old university ...",0
1422,117   ??????????????????????????????????????????????????????   ?????????????????????????????????????????????????????  ??????????????????????????????......  ?????????????????????????????????????????????????  ?????????????????????????????????????????????????????????????????????????????????????  ?????????????????????????????  pic.twitter.com/WH8Ft96AfL,0
415,"And I walk around the house and sometimes I think just momentarily that she'll be back to take care of this or that. And I realize she'll never be back. She didn't go away on a trip. She didn't go away on vacation, she's not at work. She didn't go to the store. ",1
310,"Dont sink to the level of those who insult you. Rather, rise to the level of those who inspire you. Deliver result, not insult",0
518,@m00nlightjules happy birthday mamon!!! 😄,0
3006,127  ???????????????????????????????????  ???????????????????????????????????????????????????????????????????????  ????????????????????????   ?????????????????????????????????????????????????????????????????????   ???????????   ?????????????????????????????????????w  pic.twitter.com/tTr94bGuGf,0
392,"I just need 2 more things to do... But, why is it so hard? ???? ",0
569,101  ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????   ??????????????????????????????   ????????????????????????????????????????????   ??????????????????????????????????????????????,0
1796,Holding a #grudge is like allowing someone to #live #rent #free in your #head #WednesdayWisdom #MotivationalQuotes,0
2069,Who's horny? Snapchat me jchrisco19 #horny #nudes #trade #dm #snap #girls #fun #bored #like #follo4follo #follow #RETWEEET #likeforfolow,0
1254,Looks like it's one of those cry yourself to sleep nights...,1
3263,"I can not eat properly,  i have no interest in eating anymore",1
2365,I haven't talked about hoarding and depression in a while. I'm on a quarter dose of meds now. And I'm still a bit stuck with hoarding. Decided to try to do some removal for efficiency today. I found a dotmatrix printed transcript of  from . Fullpost Twittr.,1
1487,"Loneliness frazzles the body, mind and soul.  Sounds muted outside of, the sound of silence...deafening.  ",0
2851,We got a whole 364 before Christmas,0
2100,Don't let anyone steal your joy! #rejoice #victory #overcomer,0
2941,January & February often worse for people who are . Seek help.,0
2397,Sometimes you have to smile to hide your fears and to laugh to hide your tears,0
2482,About to watch the eclipse in astral valley with the longest time in totality across the country  #thankful,0
2128,I wake up everyday wishing i didn't.....,1
1394,@NathanSykes Happy Tuesday. I hope you have an amazing day. Proud of you &amp; blessed to know you. You make my world better by being in it.❤️,0
2722,Why the hell is no one around when I need them,1
2313,"What is the base of the power? When it can be definite ""power""?The loneliness or the company create it?   ",0
2266,"Shakespeare Dictionary: The word 'knotty-pated' means 'block-headed, dull-witted' ",0
2548,"Being single is not that bad, you got time stay focus on your plans and goals, you don’t even have to deal with drama. Until 11pm hits and loneliness comes along ????   ",1
782,trying to get over that i worked boxing night and am working tonight.. oh and im starting to get the flu..,0
2237,That took longer than expected lol. Was hella fun though and a good learning experience. If you've got any questions don't hesitate to ask!,0
688,oh crap...I lost $100 on poker games yesterday :(,1
766,Tue blues,0
1970,Woke up feeling  AF. Okay. Guess that's how today is gonna be.,1
908,every time i think abt hobi crying i start crying,1
1495,"When all your family is out and you're reading a book, good times, good times???? ",0
380,if we're mutuals don't hesitate to kit fisto's lightsaber ;),0
925,Low brain serotonin levels and the range of emotion available to sufferers of major depressive disorder   pic.twitter.com/HjjybMDHaX,0
2158,Broken As I take this shattered glass And run it down my skin I hope for you the best In your devilish sin,1
2725,"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",0
2863,stage of my  when everything loosing meaning but i dont think i am,1
803,ok but real talk for a moment .... the thing with having depression from for so long from such a young age is that it's-,0
954,I'm starting to lose faith in me getting better..,1
3304,I think my current condition is a punishment,1
2846,@TuckerCarlson I love how you are #relentless,0
2052,"There's no pine in it, there's no apple in it, Let's call it Pineapple #funny",0
3243,I haven't seen/ hugged any of my friends for quite a while which is kinda sad,1
1440,Happy new year - thank you for moving against  with us!,0
18,Thank god the last presentation is over! âœŒ tomorrow is our last day at uni this year. We really need a few days off.,1
371,I'm having trouble catching my breath.,1
2212,Hammered af. And just watched the bengals lose.,0
1103,"""We live as we dream - alone"" (Joseph Conrad)  ",0
809,Please can all the famous people take NOTE we have 3 days left of 2016. I'm done don't wanna c another they'll be missed message,0
1119,It's never too late to give up on your dreams ??,0
3273,"My sleep is kinds restless, not that great",1
2465,"If u r , u r living n the past. If u r anxious, u r living n the future. If u r @ peace, u r living n the present-Lao Tzu ",0
2901,People with  or  think everything is about them.   can help you step back and see the big picture.,0
2296,#happy #birthday #day trip #great day #super nice weather #blue sky #good mood #fun #love #ice cream #lycklig #födelsedag #öland,0
2448,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,0
2360,Happy belated birthday koy   pic.twitter.com/YyTNdO2TcX,0
3186,#start my YouTube channel techno ayan please follow friends,0
2485,Joker's job is to make public smile &amp; not spread hatred by d way. @Ra_Bies,0
505,Nearly 1 in 2 men feel  over the  period,0
1033,Does anyone else feel really weird at night time on christmas day? Like it's over after all that fuss n it's just GONE ???,0
1466,thankfully music saves me everything,0
823,"So after a 10 month hiatus, I watch a movie in a multiplex and it's Ugly! Maybe I was better off not watching any. ",0
3300,I have felt a little slowed down,1
2841,"@NoahWebHouse A review of my book faulted me for spending so much time on Webster's introductory front matter. But I had to, #brilliant!",0
197,Only the insecure withhold praise of another's achievements,0
3098,I can't afford to be unhappy. I've made it this far and there isn't anything or anyone that's going to take my happiness away.,0
3270,Movement seems kinda difficult to me,1
2460,And all the bullshit in your live ends and nothing will bother you ever again #depression,1
1836,We rush to care for physical problems but often act like emotional problems are unimportant.,0
2195,Just realized I was too depressed yesterday I haven't ate,1
992,"@helen_bywater @SDWorxUKI @TonynJo9091 Congratulations Jo, that's fantastic #30Years #inspiring",0
1367,If you're dealing with depression just remember you aren't alone talk to closes person who been there for you and trust you I know it's hard to speak up I'll try to help you too as much as I can to hear your problems,0
1789,New year's eve is so sad to me because it's when my most beloved band split up.    ???–,0
1197,@shlmrie ohh im so kiliigg HAHAHA #flattered thank youuu! 💛,0
1238,"May you find your #center the peace of your #soul, joy in your #heart #understanding in your #mind. This is my #blessing &amp; #prayer for you.🌞",0
2271,hate tan lines but refuse to tan at a salon anymore. 🙄,0
2873,I love when gg cheering up eo. Apink rv mamamoo jjang!!!!,0
3292,I have been brooding over my past failures,1
1038,Never tell a blonde that her hair is slowly fading to brown,0
2116,?´?ˆ???© ?£?…?„ ?¹?´?§?† ?†?ƒ?…?„.  vs,0
1137,"Human beings are designed for many things, but loneliness isn't one of them.??    ???????????????? pic.twitter.com/dcEHDhFTOx",0
3140,"Sucks that the only place I can go to if I can’t handle , is the one I don’t feel safe in.   And the only person I can _try_ to ask help if I need it, is the one I don’t trust.",1
2420,@ChristinaSNP All this great news.... it must be hurting some folk to be happy about this. 😊,0
2810,@Kawells00 Oh your art so wonderful 😭,0
394,LibertySeeds: realDonaldTrump LizCrokin Great #start for #MAGA ...,0
1273,"Is everyone else in the world a  idiot, or am I wrong THAT often? ",1
1035,Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,0
462,Thank God for grace,0
1906,Hopelessness is thought to result from a negative appraisal system and interact with suicide schema and lead to suicidal behavior.    pic.twitter.com/MwaMxzy59G,0
1039,"@CamilaLolie97 @Camila_Cabello I'm from Greece, but I'll travel anywhere arround Europe the next time she comes, just to meet her. 😊",0
1366,Not having a good week,1
1658,"I didn't know, that there existed such sheer and utter joy and contentment, as that which I am now experiencing. #grateful 🙏🏽",0
2540,I'm starting to wonder if  is actually looking out for me right now. I would say why but I'm too embarrassed. I'm 2 low class,1
996,"Chanyeol always cheering, he'll claps loudly and very happy when talks about something funny",0
1644,NOOOO! One of my car speakers just blew out ??”????«???­???¶,0
2739,"Oh dear, we are a bad lot, we specialise in making bang average teams look like superstars ",0
650,Not looking forward to New Years Eve. Going to be alone. Makes me depressed just thinking about it.,1
1908,@turabelamedi Wayyyyy wayy wayyyy!! 😄,0
2012,I don't remember the last time I've cried this much from being sick.    ????????,1
1365,"I'd never actually watched the whole of Ugly Betty,so I watched it all & now I'm depressed,I need an ending! ???­  ",0
3020,I don't want to be alone right now. Please the one man who can help me deal with this. Don't make me go through this alone. I'm already so broken.,1
3155,"Being a Debbie Downer is a neglected mental disability. The buzz word  is code for lacks resilience, has no faith, fearful.",0
1439,"“A  to life is so important. It’s very possible... by being in a  mood you’re depressing your immune system, meaning you cannot fight diseases as best you can.” Drs. Joan and Peter Cohn. Get out there and spread  today!",0
1507,"If you’re feeling depressed know that your not alone. Know I see u, I hear u and I support you. Know that I am masters level trained therapist. Know that while it’s ok to pray it’s ok to seek Professional help too. Know that Black people men and women are not immune.   pic.twitter.com/91hb9sz8se",0
1509,I will choose to leave than to live..,1
1434,One thing that always makes me sad is when I think about my life too much. The key is to keep myself distracted!,1
168,Have to work everyday for the rest of the year,1
3228,I think I am having sound sleep,0
2657,"Keep a relentless eye on your goals! Perseverance, joyful dedication, and unwavering focus will get you @AmyLeighMercree",0
668,@kimberlee__xox awe thanks you so much ❤️❤️ love you too,0
1571,@RuthieeL &amp; @EamonnHolmes are total entertainment on @thismorning #brilliant #sofunny #myfaves,0
2635,Thank God for grace,0
3269,I do not feel like moving and even moving a little feels so hard,1
2766,Myatt &amp; Smith open the batting! 12 from the first over. #great start,0
2407,"Creator, Jack Dorsey: 'The definition [of #Twitter] was 'a short burst of inconsequential information,' and 'chirps from birds'.'",0
297,"Quite glad for a spot of rain, and happy it held off until ‘lunch’ so daughter no1 could enjoy circus antics at school this am.",0
1689,I don't want this year to be over,1
629,thank god this year is over tonight I hated this year so much had very bad year this year fuckd up year   ???¢??????’”???‰,1
3250,I am not in touch with them and I do not feel guilty either ,0
190,Going to have to say goodbye to our beloved pup in the upcoming weeks.,1
167,Why it's simple to just stop texting,1
2571,@alxcxrte You're not a baby boy and you're sulking. Au contrairé. [Chuckles as I shake my head],0
1065,You guys like my mask? I call it a 'smile' 🙂 #INFJproblems #INFJ #adulting #workingthroughthepain #life #love #joy #mask #smile,0
726,Depression and man flu good end to the year,1
3097,we mourn the death of our hopes today #james,1
2106,Moto x play showed software update but only security update(66mb) ...no  ..,0
2142,Why is tomorrow Monday???  &  LOL,0
2450,"A day saturated with  and . Brutal. Oh, the human mind. What an enemy.",1
2839,"If you're friended with me, and I find out you think all someone has to do is snap out of it re: their  and PTSD... do me a favour:",0
2032,My new alarm is praying. I wake up in the morning feeling like @KeshaRose oh 😍 evolution,0
2584,"Reading tweets about someone's death makes me think I'll die someday, maybe soon, who knows... ",1
3081,"Pop in to see an elderly relative, friend or neighbour this  and help combat   pic.twitter.com/3Zy8CXTriS",0
2661,@DavidLammy This kind of abuse is UNBELIEVABLE and an absolute disgrace. It makes me sad to see this #dismayed,1
1866,@wildpawspics @starbeeston Don't miss out today then 👍💻😋\n\nThey are soooo yummy 😆,0
2309,Back at work! ! This week off went so fast ;(,0
3259,I do not even know whether I deserve to be forgiven,1
2326,Just realised I haven't cleaned my teeth in days,0
499,"@SAVAGEKERMlT don't #worry, froggy\nit will SOON be TIME for #FROGFEARFRIDAY!",0
2453,Just enjoyed a delicious salad drenched in Theon Nectar's Greek Extra Virgin Olive Oil  – absolutely DELICIOUS!! Mmmmm! #yummy #healthy,0
2321,"To ppl tweeting ""The leading cause of depression is reality.""  How pithy. What know you of ? Show some empathy. Just stop it.",0
828,If my life is goin to continue bein this boring then am definitely not ready for 2017,1
1541,watching that video and realizing that I've gotten uglier #depressed,1
647,A bit late but had to say Love You Zindagi by The Live 100 experience gave me goosebumps!Big shout to all of them! #awesomeness at its peak,0
2864,"I've lost many things, but earned many more. #grateful",0
831,I'm screaming in the inside and I don't know how to make it stop   pic.twitter.com/q1rzFILkWE,1
1382,so my phones in rice because i dropped it in soup earlier,0
3025,@MinxieButt Not even from our own kind 😅 But I don't need any anons if I can feel the appreciation from fellow shippers every other day 😊,0
1927,One of my clients just said that my look reminded her of Kim Kardashian! Oh shoot hey now! Watch out...\nNot bad.. okay #flattered,0
2002,"@BrenFosterReal Happy Tuesday, Bren...Just stopping by to wish you a great day ahead filled with love and smiles 😙😙😙....Love and Miss you! ❤",0
1247,Family when one is missing holidays dont feel right.,0
2589,"I would never kill myself, but I don't think I would do anything to stop death from coming ",1
1533,"Another -like drug that may hold out some hope for rapid treatment of  is lanicemine (Sanacora G, Mol Psychiatry. 2014)",0
1779,Bless me O friends for I've burst the bubble of #happiness &amp; replaced it with #contentment.\n\nEcstasy of the #unstrucksound is pure #Bliss 🙏,0
1252,I <3 this @ANOHNItweets LP so so much,0
328,Dear Life: Please be gently to me.,1
2629,"@LordeWorldRU @lordelive Ur so welcome buddy, u kids were awesome 😘",0
876,129   ????????????????????????????????????   ????????????????????????????????????????????????....... ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????????????????.......   ?????????????????????????.......,0
1982,"@MartinPincot Haha @MartinPincot -  just sent a sext to the vicar with a holy, holy, twist --- My bad 😂\n \n#Fun #joy #laughter \n👿 ..... 😇",0
1469,i was so confused but then my inner fujoshi was screaming and like i was trying so hard not to smile or laugh,0
1570,It's a good morning today and I'm feeling lively 😊 #goodmorning #happy #lively,0
2503,I just feelso defeated by life at the moment,1
1846,"Insights beyond 50: my team is now 0-1. Oh well, there's always next year.   pic.twitter.com/2lei0mHXQk",0
524,@Dansgaming YES!! I love making my own coffee drinks at home! #super  !!,0
38,@honeyfriess Now that's a #HappyThought to start your week!,0
285,Living downtown for the first time while #tiff is happening. Schedule is out today! #excitement #thechildrenact #StanleyTucci #EmmaThompson,0
1834,"I feel like a mess. God, help me fix myself.                                                                   ",1
795,Robert looks like a lesbian,0
1723,"1st shopping experience with @paytm, what a disappointment! Product still not shipped &amp; they might cancel the order now. #unhappy @Paytmcare",1
383,Time to get my dreads back I miss them 😩😩 #dread head #girlswithdreads,0
2445,Now playing  -  on Forever Hits,0
245,Accept that you are  and it’s not your fault. Telling yourself to ??Pull yourself together’ or ??Snap out of it’ won’t help.,0
2690,"Seriously, why do people punish children for 'sass'? Wit should be rewarded, not discouraged!",0
232,I haven't snuggled my little Uigi in SIX days????????,0
3307,I am being overwhelmed with panic quite often,1
2897,Where I thought I'd be tonight and who I'm with are not what I had in mind for Christmas.,1
2809,feeling so alone and misunderstood.,1
2507,Always sad on New Year ???’ Diff time of year 4 lot ppl. Always the hope the next year will b better.  wd b nice 2,0
2175,hi i cant get out of bed because im,1
187,"With ageing populations at risk of  and  (and depression's myriad health effects so higher healthcare costs), as well as rising childcare costs, approaches like intergenerational care seem beautifully cost efficient and solve 1 problem with another problem. pic.twitter.com/QouBTSRhR6",0
118,when can I really respect and love myself more than anybody else?,1
2585,"THIS IS  TRYING TO  ME DOWN...DEPRIVING ME OF MY PEACE AND MY SLEEP. THE MISCHIEVOUS ELF REPRESENTS THE REMINDER OF MY , THE DISCOMFORT THE BOY IS EXPERIENCING REPRESENTS HOW MY PAIN IS CONSTANT AND SHARP...I DON'T EXIST TO ANYONE ON TWITTER OR ANYWHERE.????  pic.twitter.com/IrVVVMNkMO",1
2726,"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",0
1236,is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more!,0
566,Nicole: we have to go somewhere warm and tropical\nMe: okay where?\nNicole: Oakland\n\nWhy does no one in my life ever look at a map?? #lost,0
841,It's only 40 minutes before the  arrives an the  months begin. Look after yourselves and others speak about your problems  pic.twitter.com/gDHivI7EAN,0
2324,Nice to be able to turn the alarm clock off until next Tuesday morning. #awesome,0
2351,"I hate this feeling, but I brought it on myself   I hope that those I have hurt won't give up on me ??",1
2385,I wanna die. Stop to cry.,1
2759,And again the same problems as all season and last year and the year before.,0
1217,@cteeezy Lmfao look at it sober . 7102017 says 7102017 backwards lol and that was the date yesterday,0
1523,"Instead of asking #blessing from GOD the Father, remain #engaged on #pilgrimage of remembrance. Never get #tired on spiritual pilgrimage.",0
666," is REAL... and all I wanted was a ""Drake Hug"" ???©???©???©???”???”???”???”  pic.twitter.com/aE4zsPAx0p",0
2476,I'm falling apart and no one cares   pic.twitter.com/2APJu6tKV0,1
2549,"  may the sadness not pull you in the void, may you speak your mind and let your feelings show, but sometimes you are numb to joy",0
2570,Today is probably one of the worst days of my life and idk what to do,1
2091,"Makeup on, comfy yet nice looking jeans and top on. Ok, we can do this.   ",1
404,Really just want someone to talk to late at night. Someone who understands,1
1231,@TheOpen @RoyalBirkdale_ I'll be there with @Jimbo_7 cheering on @MattFitz94 on Friday - can't wait!,0
2332,"If your nail polish has hardened or is gummy, place the bottle in a pan of boiling water. The polish will be like new.",0
2511,another great talent lost to us. songs stay with us forever. Odd but last Christmas playing everywhere this yr.,0
111,@MaxineWaters Love you! #relentless Thank you for being a voice for our country!,0
145,Take #photographs of life and write them in #journals #motivation #inspiration #life  #love #inspire #smile #quotestoliveby,0
46,"@FairtradeUKNews @adamawine Wishing you a joyful day with great food, wine and company 👌",0
2865,"If u feel lonely, afraid, desperate, empty inside, SUICIDAL..u r not alone. I've been there...& not that long ago.   ",0
1483,this year keeps getting more depressing and disappointing,1
694,Attention Crew! it's a Happy Tuesday everybody! Make someone #laugh out loud today,0
539,"Finally its time, i have a cuppa n its time to watch what i already know will be an epic ep of Game of Thrones #bliss",0
2752,"Such a great condition upon new year, no rest for the weary ",0
1006,"@mcmalveiro Hi Miguel, that's awesome! Thank you very much for updating us! 😄 -Claire",0
271,jfc ANOTHER bad morning  I dont even have anything to be depressed about  oh hang on … leaving me to fester under the poverty line for 10 years,1
2734,My God we live in a sick world!,1
633,.  I really don't want to interact with anyone in person  today.,1
2840,"I'm feeling lonely and unproductive these past few days. I have many failed expectations to do something worthwhile. It's been 5 months since I moved to a new city & yet I gained no friends, I have not travel to any places like I used to. I need to detox. ",1
1848,I miss my friends and family.,1
2375,"Up at 4am, angsty about not able to exercise (injury), desperate to run away on adventure .. Fucking, fuck; Black Dog's hunting ",1
2136,"@Liz_Hanbury Oh no, jumper on again, has it turned colder? 😟 Have a terrific day🙋🏼🌸🌼🌻💕💕",0
3062,@Jamiebower first second on #WillTNT is music to my ears 😭❤️ #shaking #missedyou,0
391,It bugs me that people concern themselves so much with what other people CHOOSE to do with their money 😂🙈,0
3187,Fuck surgery. Fuck laying here watching days pass. I'll just sleep through New Year's Eve.,1
3274,I am having sound sleep which is kinda great,0
1603,"???????????? ???? ???????????????????????????? ???? ???????? ?? ???????????????? ???? ?????? ?????? ??????????????, ?? ???? ?????? ?????? ?????? ??????. ",0
3005,At this point I’m just workin to die.,1
1353,So tired to blend in ??â–½?‹    pic.twitter.com/S71Lb5dNeo,1
1976,Never looking for pity. Just looking for company and consolation.,1
2232,"Being so fucking composed all the time is getting tiring, I need to have a mental breakdown at some point   ",1
374,Trying to be friends with WWE superstars,0
3262,He makes me feel alive,0
2937,I love swimming for the same reason I love meditating...the feeling of weightlessness.,0
191,"Here it is, 1:20am, and I'm wide awake. I thought  was supposed to know my ass out? Instead my mind is racing.  ",1
483,Make her burst into laughter bcs of you.,0
1999,I've come to the conclusion that @AmericanDadTBS is the best #animated #show ever. It really knows how to #tickle my giggle muscle.,0
2554,Here is the message Cnbc is sending they Don't care that Melissa Lee has a horrible smile or a that Joe Kernan needs braces,0
2999,I dreamt my barber was sick on haircut day bro.. i lost weight in my sleep ???­???­   pic.twitter.com/Utaiw8JShW,0
388,i waz astounded by you my idol ms dhoni...when i came to know i m not going to see you in white jersey ..miss u....  you,0
3305,"I have been little more tense, worried and insecure than usual",1
2406,Social connections are important throughout our lives!     pic.twitter.com/TpvuN7eGQv,0
2200,"I hate when my sisters…say… ""I'm going kill myself"" Ugh so fucking triggering…   ",0
1165,"Not keen on Xmas? Neither am I. Chin up, chest out n remember , beyond the hype , it's just another day. . . ",1
999,Loading my pipe and smoking this depression away,1
2645,Just had a craving for ce fiore and then I remembered it's gone forever  ???”,0
620,@Sethrogen HUGE fan of your work!!! But tell me how baked were you guys when y'all came up with the Sausage Party idea?? #hilarious,0
3078,Fast and furious marathon soon! ✌🏻,0
286,I hate it I hate it I hate it I hate it I HATE IT LIFE I HATE,1
912,@DebraHorrocks @Fash_Rev have some shocking stats #fashionrevolution,0
344,Only the insecure withhold praise of another's achievements,1
220,"@AvrilLavigne Mom A. i saw ur insta, why? ur picture black in white, but☝ it's nice ur smile :) winner💕💕🌸🌸🌸",0
1623,We're all #laughing! Eddie Izzard has begun #his probe #into fuzz wrongdoing involving the house of Osiris.,0
2797,omg they said kyungsoo looked gloomy and his instant smile after that i'm melting,0
738,Fighting with exboyfriend-  Me: I need space.  Him: Maybe if you didn't take so many meds... Me: hahahahahaha,1
2218,Ot6 still exist? #julid #deletesoon,0
3007,@RealHughJackman B E A utiful #smile \nalways keep smiling be happy &amp; remember me in your smiles,0
1131,@riley_sager Happy US Publication day Riley!! So excited for you and for everyone who is yet to read the amazing #FinalGirls #TwoDaysFor🇬🇧,0
2329,@nadisaonline i'm very happy glad or whatever the feelings i'm not into dramas,0
674,"I woke up and said ""I should get a cat.""  ",0
2114,@UnitedStandMUFC So English clubs get over charged and other clubs like Real Madrid bully to get players on the cheap,0
362,"Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up.   ",1
2499,ain't no sunshine when she's away ♫,0
1243,I feel so   and a tad  but I'm afraid to call a friend :(,1
2050,The lies we believe ensnare us.      pic.twitter.com/d1TlxzGsAg,0
1737,??’•it will be alright ??’•    pic.twitter.com/9yAw9Ze9BT,0
2506,it takes sadness to know happiness\nabsence to value presence,0
976,exists in places places of lawlessness or dysfunctional governing management,0
1283,"Annoyed, sad, disappointed. Can anything go right lately.?   ",1
169,"I've been in a funk all day, just feeling a little down  ",1
2926,Days are really hard. Some of them are excruciating. Sometimes I can’t see the end.,1
1155,@Bemannn UGH I can't even contain my excitement!! 😍,0
1808,I luv the fact how I feel so alone :'( life sucks ass I love them and I luv how family is supposed to be here 4 you well fuck it,1
2956,"Out of the many terrible things that come with divorce, folding king size sheets alone is close to the top. ",1
280,"@Karma_cutie aw, you make me smile, too.😉😘",0
1761,Damn I don't wanna go to work. :(  lmao,0
234,Forgot my cheese cake at work,1
372,It creeps up on you,1
880,Last week in NYC... Can't beleive it's been two months already. Time goes SO fast !,0
3017,This whole depression fucking sucks you can look so happy but still be so down inside your head ????????????????????????,1
2487,Any NA gamers out there? I’ve got no friends here...,0
435,Determined to cut the string but have no scissors or knife and I'm  too weak to break it.    pic.twitter.com/bPkMtyrl3t,1
113,Its 2:37 & I event left nor have I ate....,0
1383,Vin Diesel is pretty cool. I have seen him in that movie Riddick and Pitch Black too. He must work out or something. #smiles,0
2085,@LoganPaul You share your jolly cheerful character that it makes so unique:),0
1708,@itsjordansroom Good morning to you too young lady hope your Tuesday's terrific,0
1467,"Home … Grab a cheer for and check out our sweet early bird deals. Have a safe, free day",0
1066,Some thoughts on  about a month into my latest episode ????  pic.twitter.com/P6I7bMMBFc,0
1693,I love the nightmare before Christmas and Hercules so much,0
3014,30 mins apart. In the second pic I have managed to get my mask on before I left to celebrate new years.   pic.twitter.com/vwwWtD7vMk,1
822,if anybody wants to talk im here,0
2224,â™?Why Did You Separate Me from the Earth? - ANOHNI,0
1079,"I keep so many #secrets, my heads gonna #explode!!! \nOh hey there i didn't notice u were reading this see #good #morning \n@GoodMorningWord 💖",0
1599,@blonderella26 @Seahawksfan7777 @Shitlery @afern_alex @eugenegu @tonyposnanski @realDonaldTrump She's getting mad just like we like it 🤣,0
2495,"@Angieavlianos Hey Angie, please see your local dealer, they're happy to assist! :-)",0
559,@myouimina U r but idk to what extent u can go with teasing me 😃 u love it too much.,0
420,??’•your views are valid??’•    pic.twitter.com/u2CjqKMTlx,0
1208,slowly your heart peeled off itself...,0
2714,Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,0
426,"This time of the year is USUALLY full of excitement, not for me ",1
9,So far he stop texting me…after I said something…so hopefully he doesn't show up at my house…,1
770,these gloomy days outside have me like 😍🖤,0
1986,A joyless faith is not one for which Jesus died. #thegospel #joy #Jesus #happiness,0
509,need to understand that  is NOT a phase it is the .,0
2981,@IvankaTrump What's up w the profile pic??,0
255,Love that character     pic.twitter.com/uRCSKr2or8,0
1842,"What I don't know is how to fight the . Lonely at work, lonely at home. Me, my thoughts and silence. You can build a very awful depression on it, doubt it that one can build a positive and happy person from a shit like that. But one can always try, I'll. Advise welcome",1
1256,Niall's handwriting is so beautiful 😭,0
848,You know you're depressed when most of your friends have ps4 and your stuck on ps3  dealing with drama from 12 year olds :'(,0
